Date,value,source,indicator_id,unit,preferred_direction,description
2023-03-30,102.144,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-31,102.506,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-03,102.093,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-04,101.586,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-05,101.852,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-06,101.822,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-07,102.092,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-10,102.578,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-11,102.204,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-12,101.5,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-13,101.011,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-14,101.552,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-17,102.103,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-18,101.745,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-19,101.968,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-20,101.84,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-21,101.822,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-24,101.348,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-25,101.863,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-26,101.467,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-27,101.503,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-04-28,101.659,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-01,102.151,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-02,101.958,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-03,101.343,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-04,101.399,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-05,101.214,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-08,101.377,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-09,101.605,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-10,101.477,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-11,102.058,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-12,102.681,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-05-15,102.434,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
